SYMBOL,COUNTRY,WEBSITE,INDUSTRY,SECTOR
TKC,Turkey,https://www.turkcell.com.tr,Telecom Services,Communication Services
YYGH,Singapore,https://yygroupholding.com,Personal Services,Consumer Cyclical
ACI,United States,https://www.albertsonscompanies.com,Grocery Stores,Consumer Defensive
JLL,United States,https://www.us.jll.com,Real Estate Services,Real Estate
IZTC,United States,https://www.invizyne.com,Biotechnology,Healthcare
GLU,United States,https://www.gabelli.com/Template/fundinfo.cfm?tid=MjZhNTA=&bid=NjI5MA==&mid=NmU1NGQ=&num=YjI2OQ==&kid=NjQzY2E=&fid=Njc4ODc=&rid=511-=edoc_dnuf,Asset Management,Financial Services
MASI,United States,https://www.masimo.com,Medical Devices,Healthcare
QNCX,United States,https://www.quincetx.com,Biotechnology,Healthcare
SEVN,United States,https://sevnreit.com,REIT—Mortgage,Real Estate
TOWN,United States,https://www.townebank.com,Banks—Regional,Financial Services
DFH,United States,https://www.dreamfindershomes.com,Residential Construction,Consumer Cyclical
SCM,United States,https://www.stelluscapital.com/public-investors/investment-corp/,Asset Management,Financial Services
GBAB,United States,https://www.guggenheiminvestments.com/cef/fund/gbab,Asset Management,Financial Services
SIG,Bermuda,https://www.signetjewelers.com,Luxury Goods,Consumer Cyclical
HON,United States,https://www.honeywell.com,Conglomerates,Industrials
CNP,United States,https://www.centerpointenergy.com,Utilities—Regulated Electric,Utilities
AIXI,China,https://www.xiaoi.com,Software—Application,Technology
DE,United States,https://www.deere.com,Farm & Heavy Construction Machinery,Industrials
CSLMU,United States,https://www.cimspac.com,Shell Companies,Financial Services
BANF,United States,https://www.bancfirst.bank,Banks—Regional,Financial Services
CVRX,United States,https://www.cvrx.com,Medical Devices,Healthcare
SWAG,United States,https://www.stran.com,Advertising Agencies,Communication Services
CURI,United States,https://www.curiositystream.com,Broadcasting,Communication Services
NBTB,United States,https://www.nbtbancorp.com,Banks—Regional,Financial Services
RPD,United States,https://www.rapid7.com,Software—Infrastructure,Technology
SEDG,Israel,https://www.solaredge.com,Solar,Technology
CTNM,United States,https://www.contineum-tx.com,Biotechnology,Healthcare
ECC,United States,https://www.eaglepointcreditcompany.com,Asset Management,Financial Services
PLUS,United States,https://www.eplus.com,Software—Application,Technology
GLNG,Bermuda,https://www.golarlng.com,Oil & Gas Midstream,Energy
CRGO,Israel,https://www.freightos.com,Integrated Freight & Logistics,Industrials
ATSG,United States,https://www.atsginc.com,Airlines,Industrials
RGP,United States,https://rgp.com,Consulting Services,Industrials
ATR,United States,https://www.aptar.com,Medical Instruments & Supplies,Healthcare
GHC,United States,https://www.ghco.com,Education & Training Services,Consumer Defensive
HBIO,United States,https://www.harvardbioscience.com,Medical Instruments & Supplies,Healthcare
PDCO,United States,https://www.pattersoncompanies.com,Medical Distribution,Healthcare
VFL,United States,https://www.abrdnvfl.com/,Asset Management,Financial Services
SBGI,United States,https://sbgi.net,Broadcasting,Communication Services
DX,United States,https://www.dynexcapital.com,REIT—Mortgage,Real Estate
GASS,Greece,https://www.stealthgas.com,Marine Shipping,Industrials
MSW,Hong Kong,https://ms100.com.hk,Engineering & Construction,Industrials
THQ,United States,https://www.teklacap.com/thq.html,Asset Management,Financial Services
ONTF,United States,https://www.on24.com,Software—Application,Technology
BCX,United States,https://www.blackrock.com/investing/products/256576/blackrock-resources-and-commodities-strategy-trust-aggregate-fund,Asset Management,Financial Services
KNF,United States,https://www.kniferiver.com,Building Materials,Basic Materials
OPOF,United States,https://www.oldpoint.com,Banks—Regional,Financial Services
PROF,Canada,https://www.profoundmedical.com,Medical Devices,Healthcare
RCL,United States,https://www.rclinvestor.com,Travel Services,Consumer Cyclical
MITQ,United States,https://www.movingimagetech.com,Communication Equipment,Technology
THRY,United States,https://www.thryv.com,Internet Content & Information,Communication Services
SEPN,United States,https://septerna.com,Biotechnology,Healthcare
BF-A,United States,https://www.brown-forman.com,Beverages—Wineries & Distilleries,Consumer Defensive
EMCG,United States,https://embracechange.top,Shell Companies,Financial Services
CX,Mexico,https://www.cemex.com,Building Materials,Basic Materials
NWG,United Kingdom,https://www.natwestgroup.com,Banks—Regional,Financial Services
NAZ,United States,https://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NAZ&refsrc=vu_nuveen.com/naz,Asset Management,Financial Services
TRX,Canada,https://www.trxgold.com,Gold,Basic Materials
PAYS,United States,https://www.paysign.com,Software—Infrastructure,Technology
BNIX,United States,,Shell Companies,Financial Services
STIM,United States,https://neurostar.com,Diagnostics & Research,Healthcare
FSFG,United States,https://www.fsbbank.net,Banks—Regional,Financial Services
FLR,United States,https://www.fluor.com,Engineering & Construction,Industrials
SKE,Canada,https://www.skeenaresources.com,Other Industrial Metals & Mining,Basic Materials
NTZ,Italy,https://www.natuzzi.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
COYA,United States,https://www.coyatherapeutics.com,Biotechnology,Healthcare
BKDT,United States,https://www.brookdale.com,Medical Care Facilities,Healthcare
FOF,United States,https://www.cohenandsteers.com/funds/details/closed-end-opportunity-fund,Asset Management,Financial Services
ONMDW,United States,https://www.onemednet.com,Health Information Services,Healthcare
GSBD,United States,https://www.goldmansachsbdc.com/content/gsam/us/en/bdc/homepage.html,Asset Management,Financial Services
UTF,United States,https://www.cohenandsteers.com/funds/details/infrastructure-fund,Asset Management,Financial Services
HGLB,United States,,,
AN,United States,https://www.autonation.com,Auto & Truck Dealerships,Consumer Cyclical
UFCS,United States,https://www.ufginsurance.com,Insurance—Property & Casualty,Financial Services
BMEA,United States,https://biomeafusion.com,Biotechnology,Healthcare
DVAX,United States,https://www.dynavax.com,Drug Manufacturers—Specialty & Generic,Healthcare
DSU,United States,https://www.blackrock.com/investing/products/240192/blackrock-debt-strategies-fund-inc-usd-fund,Asset Management,Financial Services
MPWR,United States,https://www.monolithicpower.com,Semiconductors,Technology
STEM,United States,https://www.stem.com,Utilities—Renewable,Utilities
MRBK,United States,https://www.meridianbanker.com,Banks—Regional,Financial Services
MBLY,Israel,https://www.mobileye.com,Auto Parts,Consumer Cyclical
STFS,China,https://www.xmxingji.com,Advertising Agencies,Communication Services
FPI,United States,https://www.farmlandpartners.com,REIT—Specialty,Real Estate
DLTR,United States,https://www.dollartree.com,Discount Stores,Consumer Defensive
DRVN,United States,https://www.drivenbrands.com,Auto & Truck Dealerships,Consumer Cyclical
CELU,United States,https://www.celularity.com,Biotechnology,Healthcare
API,United States,https://www.agora.io/en/,Software—Application,Technology
NVMI,Israel,https://www.novami.com,Semiconductor Equipment & Materials,Technology
ACA,United States,https://www.arcosa.com,Engineering & Construction,Industrials
SHOO,United States,https://www.stevemadden.com,Footwear & Accessories,Consumer Cyclical
GLLIR,United States,,,
ASTI,United States,https://ascentsolar.com,Solar,Technology
WAVE,Israel,https://www.ecowavepower.com,Utilities—Renewable,Utilities
TTWO,United States,https://www.take2games.com,Electronic Gaming & Multimedia,Communication Services
HTZWW,United States,https://www.hertz.com,Rental & Leasing Services,Industrials
SBFM,United States,https://sunshinebiopharma.com,Drug Manufacturers—Specialty & Generic,Healthcare
WHG,United States,https://www.westwoodgroup.com,Asset Management,Financial Services
PBH,United States,https://www.prestigebrands.com,Drug Manufacturers—Specialty & Generic,Healthcare
LUNR,United States,https://www.intuitivemachines.com,Aerospace & Defense,Industrials
BKNG,United States,https://www.bookingholdings.com,Travel Services,Consumer Cyclical
NSPR,Israel,https://www.inspiremd.com,Medical Devices,Healthcare
VCSA,United States,https://www.vacasa.com,Travel Services,Consumer Cyclical
TBBB,Mexico,https://tiendas3b.com,Discount Stores,Consumer Defensive
PDS,Canada,https://www.precisiondrilling.com,Oil & Gas Drilling,Energy
UPXI,United States,https://www.upexi.com,Internet Content & Information,Communication Services
IGC,United States,https://igcpharma.com,Biotechnology,Healthcare
MAT,United States,https://www.mattel.com,Leisure,Consumer Cyclical
CCK,United States,https://www.crowncork.com,Packaging & Containers,Consumer Cyclical
FVCB,United States,https://www.fvcbank.com,Banks—Regional,Financial Services
FLUT,Ireland,https://www.flutter.com,Gambling,Consumer Cyclical
LSF,United States,https://www.lairdsuperfood.com,Packaged Foods,Consumer Defensive
GLE,Hong Kong,https://www.globalengine.com.hk,Information Technology Services,Technology
BKE,United States,https://www.buckle.com,Apparel Retail,Consumer Cyclical
ACGLN,Bermuda,https://www.archgroup.com,Insurance—Diversified,Financial Services
NXST,United States,https://www.nexstar.tv,Broadcasting,Communication Services
ADGM,United States,https://adagiomedical.com,Medical Devices,Healthcare
SYRA,United States,https://www.syrahealth.com,Medical Care Facilities,Healthcare
EGHT,United States,https://www.8x8.com,Software—Application,Technology
FLYE,United States,https://flyebike.com,Auto Manufacturers,Consumer Cyclical
KIDS,United States,https://www.orthopediatrics.com,Medical Devices,Healthcare
CELH,United States,https://www.celsiusholdingsinc.com,Beverages—Non-Alcoholic,Consumer Defensive
SDA,China,https://suncartech.com,Auto & Truck Dealerships,Consumer Cyclical
OLED,United States,https://oled.com,Electronic Components,Technology
SVII,United States,https://www.sv-ac.com,Shell Companies,Financial Services
NVVE,United States,https://www.nuvve.com,Specialty Retail,Consumer Cyclical
NYMTZ,United States,https://www.nymtrust.com,REIT—Mortgage,Real Estate
LMT,United States,https://www.lockheedmartin.com,Aerospace & Defense,Industrials
LIEN,United States,,Asset Management,Financial Services
LUXHP,United States,https://www.luxurbanhotels.com,Lodging,Consumer Cyclical
BKHA,United States,,Shell Companies,Financial Services
ARQQW,United Kingdom,https://arqit.uk,Software—Infrastructure,Technology
HRI,United States,https://ir.hercrentals.com,Rental & Leasing Services,Industrials
AGRO,Luxembourg,https://www.adecoagro.com,Farm Products,Consumer Defensive
PRIM,United States,https://www.prim.com,Engineering & Construction,Industrials
BWA,United States,https://www.borgwarner.com,Auto Parts,Consumer Cyclical
ASAI,Brazil,https://www.assai.com.br,Grocery Stores,Consumer Defensive
SST,United States,https://www.system1.com,Specialty Business Services,Industrials
PGP,United States,https://investments.pimco.com/Products/pages/678.aspx,Asset Management,Financial Services
PINS,United States,https://www.pinterest.com,Internet Content & Information,Communication Services
SLP,United States,https://www.simulations-plus.com,Health Information Services,Healthcare
GAIA,United States,https://www.gaia.com,Entertainment,Communication Services
SLVM,United States,https://www.sylvamo.com,Paper & Paper Products,Basic Materials
LYT,India,https://www.lytuscorp.com,Software—Application,Technology
EXFY,United States,https://www.expensify.com,Software—Application,Technology
NAMI,China,https://www.namibox.com,Internet Content & Information,Communication Services
SNEX,United States,https://www.stonex.com,Capital Markets,Financial Services
GOVX,United States,https://www.geovax.com,Biotechnology,Healthcare
METC,United States,https://ramacoresources.com,Coking Coal,Basic Materials
NDRA,United States,https://endrainc.com,Diagnostics & Research,Healthcare
EBON,China,https://www.ebang.com.cn,Computer Hardware,Technology
IX,Japan,https://www.orix.co.jp,Financial Conglomerates,Financial Services
HTGC,United States,https://www.htgc.com,Asset Management,Financial Services
SPRO,United States,https://sperotherapeutics.com,Biotechnology,Healthcare
WES,United States,https://www.westernmidstream.com,Oil & Gas Midstream,Energy
BRN,United States,https://www.brninc.com,Oil & Gas E&P,Energy
CCEL,United States,https://www.cryo-cell.com,Medical Care Facilities,Healthcare
OFLX,United States,https://www.omegaflexcorp.com,Specialty Industrial Machinery,Industrials
MKC-V,United States,https://www.mccormickcorporation.com,Packaged Foods,Consumer Defensive
IDCC,United States,https://www.interdigital.com,Software—Application,Technology
AGFY,United States,https://www.agrify.com,Farm & Heavy Construction Machinery,Industrials
UMBF,United States,https://www.umb.com,Banks—Regional,Financial Services
CFFS,United States,,Shell Companies,Financial Services
ARCH,United States,https://www.archrsc.com,Coking Coal,Basic Materials
BAK,Brazil,https://www.braskem.com.br,Chemicals,Basic Materials
FATBP,United States,https://www.fatbrands.com,Restaurants,Consumer Cyclical
VLTO,United States,https://www.veralto.com,Pollution & Treatment Controls,Industrials
RTX,United States,https://www.rtx.com,Aerospace & Defense,Industrials
